gene_name,gene_id_x,transcript_id,biotype,gene_id_y,exon_coverage,CDS_coverage
ORMDL1,ENSG00000128699,ENST00000325795,transcript,ENSG00000128699,28.08350766,43.37803448
ARHGAP40,ENSG00000124143,ENST00000373345,transcript,ENSG00000124143,28.10901735,30.35253047
GPR55,ENSG00000135898,ENST00000392040,transcript,ENSG00000135898,28.1105134,85.08364066
DBP,ENSG00000105516,ENST00000222122,transcript,ENSG00000105516,28.11109871,45.38912421
CA11,ENSG00000063180,ENST00000084798,transcript,ENSG00000063180,28.11348037,44.43095544
OTP,ENSG00000171540,ENST00000306422,transcript,ENSG00000171540,28.15019022,33.33754555
COX8A,ENSG00000176340,ENST00000314133,transcript,ENSG00000176340,28.15163296,47.73223015
MZB1,ENSG00000170476,ENST00000302125,transcript,ENSG00000170476,28.15372744,32.35671434
PRKRIR,ENSG00000137492,ENST00000260045,transcript,ENSG00000137492,28.15655435,32.76753742
STEAP4,ENSG00000127954,ENST00000380079,transcript,ENSG00000127954,28.1577023,63.67243107
CDRT15L2,ENSG00000214819,ENST00000399044,transcript,ENSG00000214819,28.15790728,30.8627699
TSR2,ENSG00000158526,ENST00000375151,transcript,ENSG00000158526,28.15815328,33.81736571
SRRM4,ENSG00000139767,ENST00000267260,transcript,ENSG00000139767,28.17320657,45.90251175
CXorf38,ENSG00000185753,ENST00000327877,transcript,ENSG00000185753,28.18218879,34.55196939
TTC22,ENSG00000006555,ENST00000371276,transcript,ENSG00000006555,28.1849297,35.98425777
ZDHHC17,ENSG00000186908,ENST00000426126,transcript,ENSG00000186908,28.19150159,31.46097439
ZNF30,ENSG00000168661,ENST00000439785,transcript,ENSG00000168661,28.19326793,37.49116618
SLC24A3,ENSG00000185052,ENST00000328041,transcript,ENSG00000185052,28.19851957,57.02919354
RAB20,ENSG00000139832,ENST00000267328,transcript,ENSG00000139832,28.20128655,54.76393375
PDK3,ENSG00000067992,ENST00000441463,transcript,ENSG00000067992,28.20410022,32.76253412
C9orf129,ENSG00000204352,ENST00000375419,transcript,ENSG00000204352,28.20603497,61.48097556
PIANP,ENSG00000139200,ENST00000540656,transcript,ENSG00000139200,28.21498042,38.54316537
DCAF12L1,ENSG00000198889,ENST00000371126,transcript,ENSG00000198889,28.22112432,65.43037509
STMN3,ENSG00000197457,ENST00000370053,transcript,ENSG00000197457,28.22259049,41.36066263
SH3BGRL3,ENSG00000142669,ENST00000270792,transcript,ENSG00000142669,28.22336176,42.24885767
ZGLP1,ENSG00000220201,ENST00000403903,transcript,ENSG00000220201,28.22413426,46.22588145
SELK,ENSG00000113811,ENST00000495461,transcript,ENSG00000113811,28.22830507,41.48582115
SPIN1,ENSG00000106723,ENST00000375859,transcript,ENSG00000106723,28.23908885,51.37731195
C17orf102,ENSG00000197322,ENST00000357754,transcript,ENSG00000197322,28.24214161,59.63701095
CNTFR,ENSG00000122756,ENST00000378980,transcript,ENSG00000122756,28.24354058,54.62935638
LENG1,ENSG00000105617,ENST00000222224,transcript,ENSG00000105617,28.24646381,46.17692632
CSN3,ENSG00000171209,ENST00000304954,transcript,ENSG00000171209,28.25044957,48.310153
HIST1H2BD,ENSG00000158373,ENST00000289316,transcript,ENSG00000158373,28.2531087,87.35086243
GMNC,ENSG00000205835,ENST00000442080,transcript,ENSG00000205835,28.25377582,34.76562935
TYSND1,ENSG00000156521,ENST00000287078,transcript,ENSG00000156521,28.26275157,40.24521635
ZNF182,ENSG00000147118,ENST00000396965,transcript,ENSG00000147118,28.2770789,43.02272734
C1ORF220,ENSG00000184909,ENST00000367636,transcript,ENSG00000184909,28.28366755,39.244922
SYT1,ENSG00000067715,ENST00000261205,transcript,ENSG00000067715,28.28371913,53.53927017
POC1B-GALNT4,ENSG00000259075,ENST00000548729,transcript,ENSG00000259075,28.29207092,33.77597193
NLK,ENSG00000087095,ENST00000407008,transcript,ENSG00000087095,28.29296812,40.91717312
PTN,ENSG00000105894,ENST00000348225,transcript,ENSG00000105894,28.29514893,52.23371684
CHST11,ENSG00000171310,ENST00000303694,transcript,ENSG00000171310,28.29641488,67.33314364
CASP12,ENSG00000204403,ENST00000422698,transcript,ENSG00000204403,28.30692261,30.05860916
SLC15A5,ENSG00000188991,ENST00000344941,transcript,ENSG00000188991,28.31069246,29.64689518
PPDPF,ENSG00000125534,ENST00000370179,transcript,ENSG00000125534,28.31434977,49.54830042
RGS18,ENSG00000150681,ENST00000367460,transcript,ENSG00000150681,28.3149651,46.66119763
ZNF740,ENSG00000139651,ENST00000416904,transcript,ENSG00000139651,28.3172171,50.52825384
NPY4R,ENSG00000204174,ENST00000374312,transcript,ENSG00000204174,28.32221178,94.70122311
ARL5A,ENSG00000162980,ENST00000295087,transcript,ENSG00000162980,28.32594364,39.41438086
PATL2,ENSG00000229474,ENST00000434130,transcript,ENSG00000229474,28.34734656,31.86797705
NUDT3,ENSG00000272325,ENST00000607016,transcript,ENSG00000272325,28.35808904,52.65269469
SFT2D1,ENSG00000198818,ENST00000361731,transcript,ENSG00000198818,28.35890897,40.82903371
SGCZ,ENSG00000185053,ENST00000382080,transcript,ENSG00000185053,28.35913264,55.89794839
HHLA3,ENSG00000197568,ENST00000370940,transcript,ENSG00000197568,28.36324036,47.62001776
PRAF2,ENSG00000243279,ENST00000376390,transcript,ENSG00000243279,28.36759011,37.03964549
POPDC3,ENSG00000132429,ENST00000254765,transcript,ENSG00000132429,28.36796781,63.31719782
C7orf49,ENSG00000122783,ENST00000393114,transcript,ENSG00000122783,28.372377,62.54979784
CLEC19A,ENSG00000261210,ENST00000465414,transcript,ENSG00000261210,28.3809116,42.69726273
ZFAND6,ENSG00000086666,ENST00000261749,transcript,ENSG00000086666,28.38450946,43.81643953
FAM83A,ENSG00000147689,ENST00000518448,transcript,ENSG00000147689,28.38475165,58.16912205
C19orf81,ENSG00000235034,ENST00000425202,transcript,ENSG00000235034,28.38520026,30.68156752
FOXN3,ENSG00000053254,ENST00000345097,transcript,ENSG00000053254,28.38761994,45.28793673
OTUD6A,ENSG00000189401,ENST00000338352,transcript,ENSG00000189401,28.38938721,53.40316088
FAM26D,ENSG00000164451,ENST00000405399,transcript,ENSG00000164451,28.39299262,46.12038375
NKX6-2,ENSG00000148826,ENST00000368592,transcript,ENSG00000148826,28.39680814,34.10687998
ELAC1,ENSG00000141642,ENST00000269466,transcript,ENSG00000141642,28.40693441,50.42664312
YTHDF3,ENSG00000185728,ENST00000539294,transcript,ENSG00000185728,28.41365904,35.35353751
HOXD1,ENSG00000128645,ENST00000331462,transcript,ENSG00000128645,28.41966897,58.26981719
LRRC4,ENSG00000128594,ENST00000249363,transcript,ENSG00000128594,28.43838896,75.49342597
OMD,ENSG00000127083,ENST00000375550,transcript,ENSG00000127083,28.43901358,59.83620414
DESI2,ENSG00000121644,ENST00000302550,transcript,ENSG00000121644,28.4604905,50.41083529
RGSL1,ENSG00000121446,ENST00000294854,transcript,ENSG00000121446,28.46051757,31.97214602
FAM92A1,ENSG00000188343,ENST00000518322,transcript,ENSG00000188343,28.47067528,33.42657055
PAIP2,ENSG00000120727,ENST00000394795,transcript,ENSG00000120727,28.47454975,51.48137631
C16orf46,ENSG00000166455,ENST00000299578,transcript,ENSG00000166455,28.4836478,74.3596306
ZNF540,ENSG00000171817,ENST00000592533,transcript,ENSG00000171817,28.48843386,55.01079992
FAM177B,ENSG00000197520,ENST00000445590,transcript,ENSG00000197520,28.49097465,51.06791573
FBXL19,ENSG00000099364,ENST00000380310,transcript,ENSG00000099364,28.49405437,33.5588766
FAM180B,ENSG00000196666,ENST00000356737,transcript,ENSG00000196666,28.49685178,35.30882528
ADARB2,ENSG00000185736,ENST00000381312,transcript,ENSG00000185736,28.50682767,45.62986542
DLX2,ENSG00000115844,ENST00000234198,transcript,ENSG00000115844,28.51864734,45.95788478
FAM47E,ENSG00000189157,ENST00000424749,transcript,ENSG00000189157,28.52253137,27.33553804
GNPDA2,ENSG00000163281,ENST00000295448,transcript,ENSG00000163281,28.53063884,42.42260232
SAMD9,ENSG00000205413,ENST00000379958,transcript,ENSG00000205413,28.540093,82.58949734
SLC25A34,ENSG00000162461,ENST00000294454,transcript,ENSG00000162461,28.54116144,42.10259907
VWA5B1,ENSG00000158816,ENST00000375079,transcript,ENSG00000158816,28.54388168,30.61189907
ANP32B,ENSG00000136938,ENST00000339399,transcript,ENSG00000136938,28.54658144,40.55341188
UQCR11,ENSG00000127540,ENST00000591899,transcript,ENSG00000127540,28.54727847,48.16506339
ZADH2,ENSG00000180011,ENST00000322342,transcript,ENSG00000180011,28.55105065,75.71614561
PAICS,ENSG00000128050,ENST00000399688,transcript,ENSG00000128050,28.55151057,33.03941087
KRBOX1,ENSG00000240747,ENST00000418176,transcript,ENSG00000240747,28.55352285,30.56428468
POLR1D,ENSG00000186184,ENST00000302979,transcript,ENSG00000186184,28.55706448,61.21585968
AC040160.1,ENSG00000237102,ENST00000454102,transcript,ENSG00000237102,28.56099283,33.78612146
CACNG4,ENSG00000075461,ENST00000262138,transcript,ENSG00000075461,28.56126996,56.95362993
FNBP1L,ENSG00000137942,ENST00000271234,transcript,ENSG00000137942,28.56250449,31.2621649
TRIM59,ENSG00000213186,ENST00000309784,transcript,ENSG00000213186,28.56306788,48.80859397
HOXD8,ENSG00000175879,ENST00000313173,transcript,ENSG00000175879,28.56560973,47.69294355
S100PBP,ENSG00000116497,ENST00000373475,transcript,ENSG00000116497,28.57331127,62.1968806
SLC25A26,ENSG00000144741,ENST00000354883,transcript,ENSG00000144741,28.57497884,35.94618559
IFNW1,ENSG00000177047,ENST00000380229,transcript,ENSG00000177047,28.57797556,67.9092
MYL12A,ENSG00000101608,ENST00000217652,transcript,ENSG00000101608,28.57928071,55.89513167
HAUS3,ENSG00000214367,ENST00000243706,transcript,ENSG00000214367,28.58462835,51.99011597
HPCAL4,ENSG00000116983,ENST00000372844,transcript,ENSG00000116983,28.58843003,65.98174545
ZNF688,ENSG00000229809,ENST00000223459,transcript,ENSG00000229809,28.59165618,35.41958681
MED18,ENSG00000130772,ENST00000373842,transcript,ENSG00000130772,28.59577254,57.55484765
ENTHD2,ENSG00000167302,ENST00000300714,transcript,ENSG00000167302,28.59758223,33.94904702
PDZK1,ENSG00000174827,ENST00000344770,transcript,ENSG00000174827,28.61925926,36.10050892
NBPF10,ENSG00000163386,ENST00000342960,transcript,ENSG00000163386,28.6198941,30.84959033
NREP,ENSG00000134986,ENST00000395634,transcript,ENSG00000134986,28.62120102,65.73948771
MZT2B,ENSG00000152082,ENST00000281871,transcript,ENSG00000152082,28.62789108,39.29425151
UBE2K,ENSG00000078140,ENST00000261427,transcript,ENSG00000078140,28.63518846,45.73926654
ZNF541,ENSG00000118156,ENST00000314121,transcript,ENSG00000118156,28.63770222,31.02138887
C20orf78,ENSG00000149443,ENST00000278779,transcript,ENSG00000149443,28.64654196,44.05846586
PIM2,ENSG00000102096,ENST00000376509,transcript,ENSG00000102096,28.65122884,38.10233354
MNT,ENSG00000070444,ENST00000174618,transcript,ENSG00000070444,28.6538536,38.35668505
MOBP,ENSG00000168314,ENST00000383754,transcript,ENSG00000168314,28.65663061,59.57056093
PRMT6,ENSG00000198890,ENST00000370078,transcript,ENSG00000198890,28.66080352,63.9905006
SLC39A3,ENSG00000141873,ENST00000269740,transcript,ENSG00000141873,28.67935545,67.18896391
ARMCX4,ENSG00000196440,ENST00000423738,transcript,ENSG00000196440,28.68745044,30.21639672
C1orf159,ENSG00000131591,ENST00000421241,transcript,ENSG00000131591,28.6876523,37.42891331
SIX5,ENSG00000177045,ENST00000317578,transcript,ENSG00000177045,28.6896116,38.39439723
EHD4,ENSG00000103966,ENST00000220325,transcript,ENSG00000103966,28.69670885,54.28216881
CERS6,ENSG00000172292,ENST00000392687,transcript,ENSG00000172292,28.69672496,59.58949837
ZBTB44,ENSG00000196323,ENST00000525842,transcript,ENSG00000196323,28.69725355,40.86823011
HOXC5,ENSG00000172789,ENST00000312492,transcript,ENSG00000172789,28.70840566,80.5175507
WDR87,ENSG00000171804,ENST00000303868,transcript,ENSG00000171804,28.71328316,39.95800605
ZNF546,ENSG00000187187,ENST00000347077,transcript,ENSG00000187187,28.71896973,49.29809242
BEND6,ENSG00000151917,ENST00000370746,transcript,ENSG00000151917,28.7243753,43.86216235
ARID3A,ENSG00000116017,ENST00000263620,transcript,ENSG00000116017,28.73245287,44.2173867
VENTX,ENSG00000151650,ENST00000325980,transcript,ENSG00000151650,28.73399702,50.04354344
COQ4,ENSG00000167113,ENST00000300452,transcript,ENSG00000167113,28.73567156,40.20914666
FAM195B,ENSG00000225663,ENST00000576730,transcript,ENSG00000225663,28.74811429,39.19844885
FAM150B,ENSG00000189292,ENST00000403610,transcript,ENSG00000189292,28.7516962,47.20034839
CHRM1,ENSG00000168539,ENST00000306960,transcript,ENSG00000168539,28.75297641,75.49681161
NKX2-2,ENSG00000125820,ENST00000377142,transcript,ENSG00000125820,28.75667595,49.83982321
CHAC2,ENSG00000143942,ENST00000295304,transcript,ENSG00000143942,28.75801694,55.21046078
FAM131C,ENSG00000185519,ENST00000375662,transcript,ENSG00000185519,28.76097975,29.36182106
NFIL3,ENSG00000165030,ENST00000297689,transcript,ENSG00000165030,28.77043153,74.54537013
POLR2L,ENSG00000177700,ENST00000322028,transcript,ENSG00000177700,28.785072,45.71435601
SLC25A18,ENSG00000182902,ENST00000327451,transcript,ENSG00000182902,28.79053523,56.73518296
RPL41,ENSG00000229117,ENST00000546591,transcript,ENSG00000229117,28.79191103,55.2926779
HINT3,ENSG00000111911,ENST00000229633,transcript,ENSG00000111911,28.79658698,46.77232424
FAM81A,ENSG00000157470,ENST00000288228,transcript,ENSG00000157470,28.80001748,55.07890625
ABRACL,ENSG00000146386,ENST00000367660,transcript,ENSG00000146386,28.82321486,72.1937511
FBXO30,ENSG00000118496,ENST00000237281,transcript,ENSG00000118496,28.83796326,76.39200806
PRNP,ENSG00000171867,ENST00000379440,transcript,ENSG00000171867,28.84237478,83.53698329
CNBD1,ENSG00000176571,ENST00000518476,transcript,ENSG00000176571,28.85382298,30.74831
ERH,ENSG00000100632,ENST00000557016,transcript,ENSG00000100632,28.8550938,49.72099728
RPL39,ENSG00000198918,ENST00000361575,transcript,ENSG00000198918,28.85710399,36.93166783
TCP10,ENSG00000203690,ENST00000397829,transcript,ENSG00000203690,28.85772162,36.86106543
ADCYAP1,ENSG00000141433,ENST00000579794,transcript,ENSG00000141433,28.8609012,48.41964822
ANAPC1,ENSG00000153107,ENST00000341068,transcript,ENSG00000153107,28.86298543,33.23057125
GJA4,ENSG00000187513,ENST00000342280,transcript,ENSG00000187513,28.87393075,72.75715111
ATP5J,ENSG00000154723,ENST00000457143,transcript,ENSG00000154723,28.88255437,40.15297095
RP11-934B9.3,ENSG00000258973,ENST00000555591,transcript,ENSG00000258973,28.89355289,39.67190592
WNT11,ENSG00000085741,ENST00000322563,transcript,ENSG00000085741,28.89360874,48.52190145
S100A13,ENSG00000189171,ENST00000368699,transcript,ENSG00000189171,28.90158711,66.97559507
C19orf26,ENSG00000099625,ENST00000590083,transcript,ENSG00000099625,28.904374,33.39256743
ZNF587,ENSG00000198466,ENST00000339656,transcript,ENSG00000198466,28.9046048,44.64220914
NXPE1,ENSG00000095110,ENST00000251921,transcript,ENSG00000095110,28.91000391,53.86687325
TTC29,ENSG00000137473,ENST00000325106,transcript,ENSG00000137473,28.91330307,37.64974205
RNF138,ENSG00000134758,ENST00000261593,transcript,ENSG00000134758,28.921239,45.36855508
ZNF486,ENSG00000256229,ENST00000335117,transcript,ENSG00000256229,28.92273818,46.93870339
AATK,ENSG00000181409,ENST00000326724,transcript,ENSG00000181409,28.92786459,35.33647046
PELI1,ENSG00000197329,ENST00000358912,transcript,ENSG00000197329,28.9302958,65.11631808
AVEN,ENSG00000169857,ENST00000306730,transcript,ENSG00000169857,28.93052955,47.68849218
CNIH1,ENSG00000100528,ENST00000216416,transcript,ENSG00000100528,28.93416807,37.92543807
HS6ST1,ENSG00000136720,ENST00000259241,transcript,ENSG00000136720,28.93558848,53.17794225
C10orf107,ENSG00000183346,ENST00000330194,transcript,ENSG00000183346,28.93620274,45.81056436
ATP6V0C,ENSG00000185883,ENST00000330398,transcript,ENSG00000185883,28.93642624,44.24677458
GDF10,ENSG00000107623,ENST00000224605,transcript,ENSG00000107623,28.93648831,44.82206767
SNAP25,ENSG00000132639,ENST00000254976,transcript,ENSG00000132639,28.93708795,50.75384953
TRIAP1,ENSG00000170855,ENST00000546954,transcript,ENSG00000170855,28.93985387,67.87555505
C21orf91,ENSG00000154642,ENST00000284881,transcript,ENSG00000154642,28.94015287,60.12233992
C7orf41,ENSG00000180354,ENST00000324453,transcript,ENSG00000180354,28.94198592,50.52992414
MC2R,ENSG00000185231,ENST00000327606,transcript,ENSG00000185231,28.95117279,81.30014205
OAF,ENSG00000184232,ENST00000328965,transcript,ENSG00000184232,28.95250711,50.63994526
EXO5,ENSG00000164002,ENST00000372703,transcript,ENSG00000164002,28.95612219,82.35566629
NXPH2,ENSG00000144227,ENST00000272641,transcript,ENSG00000144227,28.96189743,35.13850904
TNFAIP8,ENSG00000145779,ENST00000504771,transcript,ENSG00000145779,28.96422883,47.04159956
SLC16A14,ENSG00000163053,ENST00000295190,transcript,ENSG00000163053,28.96766644,54.23128904
C10orf11,ENSG00000148655,ENST00000372499,transcript,ENSG00000148655,28.97070401,59.86416316
TFF1,ENSG00000160182,ENST00000291527,transcript,ENSG00000160182,28.97400981,39.16291603
UFSP1,ENSG00000176125,ENST00000388761,transcript,ENSG00000176125,28.97944014,58.80230047
AAMDC,ENSG00000087884,ENST00000526415,transcript,ENSG00000087884,28.99250599,51.494921
CCDC15,ENSG00000149548,ENST00000344762,transcript,ENSG00000149548,28.9950342,34.82947187
PTPLB,ENSG00000206527,ENST00000383657,transcript,ENSG00000206527,28.99588866,39.07645034
WFDC11,ENSG00000180083,ENST00000356562,transcript,ENSG00000180083,28.99596117,60.99991507
ZNF714,ENSG00000160352,ENST00000596143,transcript,ENSG00000160352,29.00132133,49.13897156
ALG14,ENSG00000172339,ENST00000370205,transcript,ENSG00000172339,29.01667751,62.29166806
CPLX3,ENSG00000213578,ENST00000395018,transcript,ENSG00000213578,29.02215769,53.85446502
PFN3,ENSG00000196570,ENST00000358571,transcript,ENSG00000196570,29.02765472,31.12323114
AC174470.1,ENSG00000215621,ENST00000457257,transcript,ENSG00000215621,29.02854648,39.19844885
TMEM74B,ENSG00000125895,ENST00000381894,transcript,ENSG00000125895,29.03383178,51.73081779
NTSR1,ENSG00000101188,ENST00000370501,transcript,ENSG00000101188,29.03513029,70.3997028
ZNF727,ENSG00000257482,ENST00000550760,transcript,ENSG00000257482,29.03581894,37.3335749
RAB43,ENSG00000172780,ENST00000315150,transcript,ENSG00000172780,29.04156694,39.26694836
TSPO,ENSG00000100300,ENST00000329563,transcript,ENSG00000100300,29.04258585,35.38765546
CCDC53,ENSG00000120860,ENST00000240079,transcript,ENSG00000120860,29.04351217,32.06087902
KIF26A,ENSG00000066735,ENST00000423312,transcript,ENSG00000066735,29.05249814,28.96863979
KIAA1958,ENSG00000165185,ENST00000337530,transcript,ENSG00000165185,29.05252924,54.21710364
ZCWPW2,ENSG00000206559,ENST00000383768,transcript,ENSG00000206559,29.06049977,40.79193488
NKX6-1,ENSG00000163623,ENST00000295886,transcript,ENSG00000163623,29.06546392,58.08617575
ZNF709,ENSG00000196826,ENST00000428311,transcript,ENSG00000196826,29.06681748,51.33063331
SBSPON,ENSG00000164764,ENST00000297354,transcript,ENSG00000164764,29.07124947,46.74360538
FZD1,ENSG00000157240,ENST00000287934,transcript,ENSG00000157240,29.07765852,63.88968758
C6orf226,ENSG00000221821,ENST00000408925,transcript,ENSG00000221821,29.08091636,47.08455446
CRIPT,ENSG00000119878,ENST00000238892,transcript,ENSG00000119878,29.08573107,38.3122516
