,gene_name,exon_coverage,CDS_coverage,Transcript type,transcript_id_y,Gene stable ID
851,FOXD4L5,3.411098044,7.861996466,protein_coding,ENST00000377420,ENSG00000204779
852,MBD3L5,7.860821811,7.875655584,protein_coding,ENST00000329753,ENSG00000237247
853,AC068987.1,1.086732216,7.883384533,protein_coding,ENST00000599343,ENSG00000260415
854,EIF3C,7.337185311,7.989501067,protein_coding,ENST00000566501,ENSG00000184110
855,EIF3C,7.337185311,7.989501067,protein_coding,ENST00000331666,ENSG00000184110
856,EIF3C,7.337185311,7.989501067,protein_coding,ENST00000569690,ENSG00000184110
857,EIF3C,7.337185311,7.989501067,protein_coding,ENST00000564243,ENSG00000184110
858,EIF3C,7.337185311,7.989501067,protein_coding,ENST00000566866,ENSG00000184110
859,EIF3C,7.337185311,7.989501067,protein_coding,ENST00000563139,ENSG00000184110
860,EIF3C,7.337185311,7.989501067,protein_coding,ENST00000568426,ENSG00000184110
861,EIF3C,7.337185311,7.989501067,processed_transcript,ENST00000565099,ENSG00000184110
862,EIF3C,7.337185311,7.989501067,retained_intron,ENST00000565932,ENSG00000184110
863,EIF3C,7.337185311,7.989501067,retained_intron,ENST00000564839,ENSG00000184110
864,EIF3C,7.337185311,7.989501067,retained_intron,ENST00000566519,ENSG00000184110
865,EIF3C,7.337185311,7.989501067,retained_intron,ENST00000569005,ENSG00000184110
866,EIF3C,7.337185311,7.989501067,retained_intron,ENST00000566086,ENSG00000184110
867,EIF3C,7.337185311,7.989501067,protein_coding,ENST00000395587,ENSG00000184110
868,SPATA31A2,8.075757436,8.098016066,protein_coding,ENST00000456183,ENSG00000204848
869,RP11-1026M7.2,0.523145552,8.268080502,protein_coding,ENST00000502515,ENSG00000249109
870,NPIPA5,10.38628118,8.273494017,protein_coding,ENST00000360151,ENSG00000183793
871,NPIPA5,10.38628118,8.273494017,protein_coding,ENST00000534094,ENSG00000183793
872,NPIPA5,10.38628118,8.273494017,protein_coding,ENST00000543801,ENSG00000183793
873,NPIPA5,10.38628118,8.273494017,protein_coding,ENST00000432570,ENSG00000183793
874,NBPF4,6.298767544,8.28052461,protein_coding,ENST00000415641,ENSG00000196427
875,ANKRD20A1,7.114871022,8.45068258,protein_coding,ENST00000377477,ENSG00000196774
876,TSPY2,7.340085153,8.488962227,protein_coding,ENST00000320701,ENSG00000168757
877,TSPY2,7.340085153,8.488962227,protein_coding,ENST00000383042,ENSG00000168757
878,TSPY2,7.340085153,8.488962227,retained_intron,ENST00000470569,ENSG00000168757
879,TSPY2,7.340085153,8.488962227,retained_intron,ENST00000464674,ENSG00000168757
880,POLR2J2,8.423073563,8.506220814,protein_coding,ENST00000358438,ENSG00000228049
881,POLR2J2,8.423073563,8.506220814,protein_coding,ENST00000333432,ENSG00000228049
882,POLR2J2,8.423073563,8.506220814,protein_coding,ENST00000591000,ENSG00000228049
883,POLR2J2,8.423073563,8.506220814,nonsense_mediated_decay,ENST00000476151,ENSG00000267645
884,PRAMEF22,8.515710391,8.515082543,protein_coding,ENST00000376187,ENSG00000204508
885,PPP1R3E,1.26576369,8.569216917,protein_coding,ENST00000452015,ENSG00000235194
886,PPP1R3E,1.26576369,8.569216917,processed_transcript,ENST00000561426,ENSG00000235194
887,PPP1R3E,1.26576369,8.569216917,protein_coding,ENST00000558058,ENSG00000235194
888,PPP1R3E,1.26576369,8.569216917,protein_coding,ENST00000559314,ENSG00000235194
889,PPP1R3E,1.26576369,8.569216917,protein_coding,ENST00000560913,ENSG00000235194
890,PPP1R3E,1.26576369,8.569216917,processed_transcript,ENST00000560073,ENSG00000235194
891,PPP1R3E,1.26576369,8.569216917,protein_coding,ENST00000559942,ENSG00000235194
892,PPP1R3E,1.26576369,8.569216917,retained_intron,ENST00000561178,ENSG00000235194
893,PPP1R3E,1.26576369,8.569216917,protein_coding,ENST00000561437,ENSG00000235194
894,C1orf229,2.858208242,8.613178059,protein_coding,ENST00000408893,ENSG00000221953
895,AP001631.10,4.522266423,8.628094043,protein_coding,ENST00000433840,ENSG00000228120
896,PRAMEF19,6.336306432,8.63924179,protein_coding,ENST00000376101,ENSG00000204480
897,PRAMEF19,6.336306432,8.63924179,protein_coding,ENST00000540591,ENSG00000204480
898,CBWD5,3.699944827,8.70818217,protein_coding,ENST00000382405,ENSG00000147996
899,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000461932,ENSG00000147996
900,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000485088,ENSG00000147996
901,CBWD5,3.699944827,8.70818217,nonsense_mediated_decay,ENST00000480229,ENSG00000147996
902,CBWD5,3.699944827,8.70818217,protein_coding,ENST00000377395,ENSG00000147996
903,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000491485,ENSG00000147996
904,CBWD5,3.699944827,8.70818217,protein_coding,ENST00000430059,ENSG00000147996
905,CBWD5,3.699944827,8.70818217,processed_transcript,ENST00000476797,ENSG00000147996
906,CBWD5,3.699944827,8.70818217,protein_coding,ENST00000429800,ENSG00000147996
907,CBWD5,3.699944827,8.70818217,nonsense_mediated_decay,ENST00000377389,ENSG00000147996
908,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000463075,ENSG00000147996
909,CBWD5,3.699944827,8.70818217,nonsense_mediated_decay,ENST00000486221,ENSG00000147996
910,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000480819,ENSG00000147996
911,CBWD5,3.699944827,8.70818217,protein_coding,ENST00000489273,ENSG00000147996
912,CBWD5,3.699944827,8.70818217,nonsense_mediated_decay,ENST00000497250,ENSG00000147996
913,CBWD5,3.699944827,8.70818217,processed_transcript,ENST00000486191,ENSG00000147996
914,CBWD5,3.699944827,8.70818217,processed_transcript,ENST00000468066,ENSG00000147996
915,CBWD5,3.699944827,8.70818217,nonsense_mediated_decay,ENST00000476161,ENSG00000147996
916,CBWD5,3.699944827,8.70818217,nonsense_mediated_decay,ENST00000465474,ENSG00000147996
917,CBWD5,3.699944827,8.70818217,processed_transcript,ENST00000496364,ENSG00000147996
918,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000468198,ENSG00000147996
919,CBWD5,3.699944827,8.70818217,nonsense_mediated_decay,ENST00000469921,ENSG00000147996
920,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000471620,ENSG00000147996
921,CBWD5,3.699944827,8.70818217,processed_transcript,ENST00000472916,ENSG00000147996
922,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000382404,ENSG00000147996
923,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000495615,ENSG00000147996
924,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000478650,ENSG00000147996
925,CBWD5,3.699944827,8.70818217,protein_coding,ENST00000377384,ENSG00000147996
926,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000377380,ENSG00000147996
927,CBWD5,3.699944827,8.70818217,processed_transcript,ENST00000441808,ENSG00000147996
928,CBWD5,3.699944827,8.70818217,retained_intron,ENST00000486466,ENSG00000147996
929,CBWD5,3.699944827,8.70818217,processed_transcript,ENST00000464913,ENSG00000147996
930,CBWD5,3.699944827,8.70818217,protein_coding,ENST00000377392,ENSG00000147996
931,FAM21B,8.131873149,8.719813123,protein_coding,ENST00000358474,ENSG00000152726
932,FAM21B,8.131873149,8.719813123,protein_coding,ENST00000355876,ENSG00000152726
933,FAM21B,8.131873149,8.719813123,processed_transcript,ENST00000490584,ENSG00000152726
934,C1orf233,3.053773744,8.882318224,protein_coding,ENST00000422725,ENSG00000228594
935,MTRNR2L3,0.942104049,8.886795833,protein_coding,ENST00000543500,ENSG00000256222
936,GOLGA8F,5.112666482,8.909830275,retained_intron,ENST00000564114,ENSG00000153684
937,GOLGA8F,5.112666482,8.909830275,retained_intron,ENST00000568250,ENSG00000153684
938,GOLGA8F,5.112666482,8.909830275,retained_intron,ENST00000565126,ENSG00000153684
939,GOLGA8F,5.112666482,8.909830275,protein_coding,ENST00000532622,ENSG00000153684
940,GOLGA8F,5.112666482,8.909830275,retained_intron,ENST00000568913,ENSG00000153684
941,GOLGA8F,5.112666482,8.909830275,protein_coding,ENST00000526619,ENSG00000153684
942,GOLGA8F,5.112666482,8.909830275,protein_coding,ENST00000337838,ENSG00000153684
943,GOLGA8F,5.112666482,8.909830275,protein_coding,ENST00000450328,ENSG00000153684
944,GOLGA8F,5.112666482,8.909830275,protein_coding,ENST00000576650,ENSG00000261967
945,GOLGA8F,5.112666482,8.909830275,processed_transcript,ENST00000574075,ENSG00000261967
946,GOLGA8F,5.112666482,8.909830275,retained_intron,ENST00000571126,ENSG00000261967
947,UTF1,7.971375979,8.939004292,protein_coding,ENST00000304477,ENSG00000171794
948,NPIPB7,5.602181035,8.958983076,protein_coding,ENST00000452313,ENSG00000233232
949,KBTBD11,0.514339779,9.03843046,protein_coding,ENST00000320248,ENSG00000176595
950,C2CD4B,3.5696376,9.068523486,protein_coding,ENST00000380392,ENSG00000205502
951,TPGS1,4.729892861,9.074989119,protein_coding,ENST00000359315,ENSG00000141933
952,TPGS1,4.729892861,9.074989119,retained_intron,ENST00000588278,ENSG00000141933
953,RASA4B,7.467407011,9.115407142,retained_intron,ENST00000477184,ENSG00000170667
954,RASA4B,7.467407011,9.115407142,retained_intron,ENST00000488284,ENSG00000170667
955,RASA4B,7.467407011,9.115407142,protein_coding,ENST00000465829,ENSG00000170667
956,RASA4B,7.467407011,9.115407142,retained_intron,ENST00000495352,ENSG00000170667
957,RASA4B,7.467407011,9.115407142,retained_intron,ENST00000467351,ENSG00000170667
958,RASA4B,7.467407011,9.115407142,protein_coding,ENST00000306682,ENSG00000170667
959,RASA4B,7.467407011,9.115407142,protein_coding,ENST00000541662,ENSG00000170667
960,SPATA31A7,5.643730974,9.14280527,protein_coding,ENST00000355045,ENSG00000234734
961,SPATA31A7,5.643730974,9.14280527,processed_transcript,ENST00000604445,ENSG00000234734
962,SPATA31A7,5.643730974,9.14280527,processed_transcript,ENST00000491812,ENSG00000234734
963,SPATA31A7,5.643730974,9.14280527,processed_transcript,ENST00000603014,ENSG00000234734
964,SPATA31A7,5.643730974,9.14280527,processed_transcript,ENST00000604596,ENSG00000234734
965,SPATA31A7,5.643730974,9.14280527,processed_transcript,ENST00000604785,ENSG00000234734
966,SPATA31A7,5.643730974,9.14280527,processed_transcript,ENST00000604226,ENSG00000234734
967,SPATA31A7,5.643730974,9.14280527,processed_transcript,ENST00000603237,ENSG00000234734
968,POTEJ,10.4361628,9.165096066,protein_coding,ENST00000409602,ENSG00000222038
969,RGPD8,7.261360037,9.191506982,protein_coding,ENST00000302558,ENSG00000169629
970,RGPD8,7.261360037,9.191506982,protein_coding,ENST00000409750,ENSG00000169629
971,RGPD8,7.261360037,9.191506982,nonsense_mediated_decay,ENST00000522286,ENSG00000169629
972,RGPD8,7.261360037,9.191506982,protein_coding,ENST00000330575,ENSG00000169629
973,RGPD8,7.261360037,9.191506982,retained_intron,ENST00000482903,ENSG00000169629
974,RGPD8,7.261360037,9.191506982,protein_coding,ENST00000496537,ENSG00000169629
975,RGPD8,7.261360037,9.191506982,retained_intron,ENST00000471422,ENSG00000169629
976,SSX4B,7.376170756,9.248297486,protein_coding,ENST00000376884,ENSG00000198946
977,SSX4B,7.376170756,9.248297486,protein_coding,ENST00000396928,ENSG00000198946
978,NBPF20,8.365860002,9.310359679,protein_coding,ENST00000369202,ENSG00000203832
979,NBPF20,8.365860002,9.310359679,protein_coding,ENST00000369188,ENSG00000203832
980,NBPF20,8.365860002,9.310359679,protein_coding,ENST00000369189,ENSG00000203832
981,NBPF20,8.365860002,9.310359679,protein_coding,ENST00000414710,ENSG00000203832
982,MTRNR2L4,1.157689927,9.368917857,protein_coding,ENST00000399974,ENSG00000232196
983,RASA4,9.178206339,9.420231419,protein_coding,ENST00000262940,ENSG00000105808
984,RASA4,9.178206339,9.420231419,protein_coding,ENST00000461209,ENSG00000105808
985,RASA4,9.178206339,9.420231419,protein_coding,ENST00000449970,ENSG00000105808
986,RASA4,9.178206339,9.420231419,retained_intron,ENST00000522223,ENSG00000105808
987,RASA4,9.178206339,9.420231419,protein_coding,ENST00000462172,ENSG00000105808
988,RASA4,9.178206339,9.420231419,retained_intron,ENST00000523568,ENSG00000105808
989,RASA4,9.178206339,9.420231419,processed_transcript,ENST00000521822,ENSG00000105808
990,RASA4,9.178206339,9.420231419,protein_coding,ENST00000521397,ENSG00000105808
991,RASA4,9.178206339,9.420231419,retained_intron,ENST00000520577,ENSG00000105808
992,RASA4,9.178206339,9.420231419,nonsense_mediated_decay,ENST00000519539,ENSG00000105808
993,RASA4,9.178206339,9.420231419,protein_coding,ENST00000522801,ENSG00000105808
994,RASA4,9.178206339,9.420231419,retained_intron,ENST00000519878,ENSG00000105808
995,RASA4,9.178206339,9.420231419,protein_coding,ENST00000520042,ENSG00000105808
996,RASA4,9.178206339,9.420231419,protein_coding,ENST00000521076,ENSG00000105808
997,RASA4,9.178206339,9.420231419,retained_intron,ENST00000522443,ENSG00000105808
998,RASA4,9.178206339,9.420231419,retained_intron,ENST00000521892,ENSG00000105808
999,NUTM2A,9.074202874,9.451332487,protein_coding,ENST00000381707,ENSG00000184923
1000,NUTM2A,9.074202874,9.451332487,protein_coding,ENST00000381689,ENSG00000184923
1001,GAGE2A,7.732455612,9.629952183,protein_coding,ENST00000362097,ENSG00000189064
1002,GAGE2A,7.732455612,9.629952183,protein_coding,ENST00000593328,ENSG00000269016
1003,FAM203A,12.64415647,9.634404833,protein_coding,ENST00000347708,ENSG00000235173
1004,FAM203A,12.64415647,9.634404833,nonsense_mediated_decay,ENST00000533266,ENSG00000235173
1005,FAM203A,12.64415647,9.634404833,processed_transcript,ENST00000530074,ENSG00000235173
1006,FAM203A,12.64415647,9.634404833,retained_intron,ENST00000530409,ENSG00000235173
1007,FAM203A,12.64415647,9.634404833,retained_intron,ENST00000525101,ENSG00000235173
1008,FAM203A,12.64415647,9.634404833,retained_intron,ENST00000534255,ENSG00000235173
1009,FAM163B,6.908186112,9.66497394,protein_coding,ENST00000496132,ENSG00000196990
1010,FAM163B,6.908186112,9.66497394,protein_coding,ENST00000356873,ENSG00000196990
1011,OPN1MW,12.20139675,9.709686484,protein_coding,ENST00000369935,ENSG00000147380
1012,OPN1MW,12.20139675,9.709686484,processed_transcript,ENST00000468495,ENSG00000147380
1013,OPN1MW,12.20139675,9.709686484,protein_coding,ENST00000430054,ENSG00000147380
1014,OPN1MW,12.20139675,9.709686484,protein_coding,ENST00000595290,ENSG00000268221
1015,OPN1MW,12.20139675,9.709686484,processed_transcript,ENST00000595330,ENSG00000268221
1016,OPN1MW,12.20139675,9.709686484,protein_coding,ENST00000596998,ENSG00000268221
1017,OPN1MW,12.20139675,9.709686484,protein_coding,ENST00000599405,ENSG00000269433
1018,CTU1,3.853893328,9.756316547,protein_coding,ENST00000421832,ENSG00000142544
1019,NUTM2E,8.083977459,9.869876215,protein_coding,ENST00000602967,ENSG00000228570
1020,NUTM2E,8.083977459,9.869876215,protein_coding,ENST00000429984,ENSG00000228570
1021,FAM230A,8.143483065,9.87454106,protein_coding,ENST00000434783,ENSG00000188280
1022,FAM230A,8.143483065,9.87454106,protein_coding,ENST00000583722,ENSG00000188280
1023,PPIAL4A,9.096466369,9.920012195,protein_coding,ENST00000539781,ENSG00000255963
1024,PPIAL4A,9.096466369,9.920012195,protein_coding,ENST00000581138,ENSG00000263353
1025,ANKRD63,9.906132247,9.922344525,protein_coding,ENST00000434396,ENSG00000230778
1026,CTAGE4,9.126839871,9.924390628,protein_coding,ENST00000486333,ENSG00000225932
1027,POTEI,9.184497662,9.926322027,protein_coding,ENST00000451531,ENSG00000196834
1028,ASAH2B,22.06642606,10.01047624,protein_coding,ENST00000374007,ENSG00000204147
1029,ASAH2B,22.06642606,10.01047624,protein_coding,ENST00000374006,ENSG00000204147
1030,ASAH2B,22.06642606,10.01047624,processed_transcript,ENST00000483649,ENSG00000204147
1031,ASAH2B,22.06642606,10.01047624,protein_coding,ENST00000185907,ENSG00000204147
1032,PRAMEF18,10.01048806,10.05518361,protein_coding,ENST00000376126,ENSG00000204491
1033,C3orf80,0.745267676,10.07519136,protein_coding,ENST00000326474,ENSG00000180044
1034,AC104472.1,3.047748515,10.09765521,protein_coding,ENST00000399242,ENSG00000214919
1035,ANKRD20A4,6.342488421,10.14346475,protein_coding,ENST00000357336,ENSG00000172014
1036,ANKRD20A4,6.342488421,10.14346475,retained_intron,ENST00000427650,ENSG00000172014
1037,MTRNR2L5,0.848474123,10.17627222,protein_coding,ENST00000512524,ENSG00000249860
1038,TMEM236,8.983295832,10.22416008,protein_coding,ENST00000569785,ENSG00000260324
1039,TMEM236,8.983295832,10.22416008,protein_coding,ENST00000377495,ENSG00000148483
1040,TMEM236,8.983295832,10.22416008,protein_coding,ENST00000338221,ENSG00000148483
1041,TMEM236,8.983295832,10.22416008,protein_coding,ENST00000480516,ENSG00000184040
1042,TMEM236,8.983295832,10.22416008,protein_coding,ENST00000457860,ENSG00000184040
1043,DMRTC1,8.030650636,10.26817759,nonsense_mediated_decay,ENST00000483816,ENSG00000159123
1044,DMRTC1,8.030650636,10.26817759,protein_coding,ENST00000373529,ENSG00000159123
1045,DMRTC1,8.030650636,10.26817759,protein_coding,ENST00000373530,ENSG00000159123
1046,DMRTC1,8.030650636,10.26817759,protein_coding,ENST00000290273,ENSG00000159123
1047,DMRTC1,8.030650636,10.26817759,protein_coding,ENST00000596389,ENSG00000269502
1048,DMRTC1,8.030650636,10.26817759,protein_coding,ENST00000595412,ENSG00000269502
1049,RP11-347C12.3,8.201459706,10.3530992,protein_coding,ENST00000550538,ENSG00000258130
1050,RP11-347C12.3,8.201459706,10.3530992,protein_coding,ENST00000568353,ENSG00000258130
1051,RP11-347C12.3,8.201459706,10.3530992,protein_coding,ENST00000549390,ENSG00000258130
1052,RP11-347C12.3,8.201459706,10.3530992,retained_intron,ENST00000566470,ENSG00000258130
1053,RP11-347C12.3,8.201459706,10.3530992,processed_transcript,ENST00000568109,ENSG00000258130
1054,ZNF717,9.744447456,10.37718193,processed_transcript,ENST00000491507,ENSG00000227124
1055,ZNF717,9.744447456,10.37718193,protein_coding,ENST00000477374,ENSG00000227124
1056,ZNF717,9.744447456,10.37718193,protein_coding,ENST00000478296,ENSG00000227124
1057,ZNF717,9.744447456,10.37718193,protein_coding,ENST00000468296,ENSG00000227124
1058,ZNF717,9.744447456,10.37718193,protein_coding,ENST00000471541,ENSG00000227124
1059,ZNF717,9.744447456,10.37718193,protein_coding,ENST00000422325,ENSG00000227124
1060,ZNF717,9.744447456,10.37718193,protein_coding,ENST00000400845,ENSG00000227124
1061,C4orf48,9.060728383,10.39539129,protein_coding,ENST00000409248,ENSG00000243449
1062,C4orf48,9.060728383,10.39539129,protein_coding,ENST00000409860,ENSG00000243449
1063,C4orf48,9.060728383,10.39539129,protein_coding,ENST00000382878,ENSG00000243449
1064,FRG2,11.730976,10.40598038,protein_coding,ENST00000563327,ENSG00000259808
1065,FRG2,11.730976,10.40598038,protein_coding,ENST00000569512,ENSG00000259808
1066,FRG2,11.730976,10.40598038,protein_coding,ENST00000504750,ENSG00000205097
1067,FRG2,11.730976,10.40598038,protein_coding,ENST00000378763,ENSG00000205097
